,genres,user_id,user_url,playtime_forever,rank
164,Action,76561198034247917,http://steamcommunity.com/profiles/76561198034247917,37819,1381
718,Action,76561198081509412,http://steamcommunity.com/profiles/76561198081509412,37771,1382
1199,Action,Fumblee,http://steamcommunity.com/id/Fumblee,37753,1383
965,Action,76561198113662788,http://steamcommunity.com/profiles/76561198113662788,37743,1384
606,Action,76561198073499940,http://steamcommunity.com/profiles/76561198073499940,37704,1385
1354,Action,NKraz,http://steamcommunity.com/id/NKraz,37689,1386
2045,Action,r34d_4nd_w33p,http://steamcommunity.com/id/r34d_4nd_w33p,37676,1387
536,Action,76561198069934081,http://steamcommunity.com/profiles/76561198069934081,37655,1388
422,Action,76561198061796524,http://steamcommunity.com/profiles/76561198061796524,37618,1389
1645,Action,bountyassassin4,http://steamcommunity.com/id/bountyassassin4,37523,1390
252,Action,76561198045212236,http://steamcommunity.com/profiles/76561198045212236,37501,1391
817,Action,76561198090001818,http://steamcommunity.com/profiles/76561198090001818,37379,1392
2178,Action,turtletoto123456,http://steamcommunity.com/id/turtletoto123456,37366,1393
498,Action,76561198067989394,http://steamcommunity.com/profiles/76561198067989394,37346,1394
1392,Action,Potter2544,http://steamcommunity.com/id/Potter2544,37281,1395
415,Action,76561198061249863,http://steamcommunity.com/profiles/76561198061249863,37275,1396
198,Action,76561198040079026,http://steamcommunity.com/profiles/76561198040079026,37124,1397
1695,Action,crazyman3476,http://steamcommunity.com/id/crazyman3476,37007,1398
1055,Action,AlexHowie,http://steamcommunity.com/id/AlexHowie,36972,1399
1722,Action,devoid,http://steamcommunity.com/id/devoid,36959,1400
565,Action,76561198071716011,http://steamcommunity.com/profiles/76561198071716011,36866,1401
1723,Action,dhansvid,http://steamcommunity.com/id/dhansvid,36826,1402
1300,Action,Lobohg-,http://steamcommunity.com/id/Lobohg-,36789,1403
749,Action,76561198084098744,http://steamcommunity.com/profiles/76561198084098744,36771,1404
478,Action,76561198066160162,http://steamcommunity.com/profiles/76561198066160162,36671,1405
1952,Action,mine4yourself,http://steamcommunity.com/id/mine4yourself,36667,1406
1033,Action,76561198275817706,http://steamcommunity.com/profiles/76561198275817706,36525,1407
549,Action,76561198070629402,http://steamcommunity.com/profiles/76561198070629402,36489,1408
335,Action,76561198052705581,http://steamcommunity.com/profiles/76561198052705581,36471,1409
1112,Action,Cheezles,http://steamcommunity.com/id/Cheezles,36397,1410
1012,Action,76561198162487321,http://steamcommunity.com/profiles/76561198162487321,36317,1411
1698,Action,cumtasteslikejelley,http://steamcommunity.com/id/cumtasteslikejelley,36301,1412
1184,Action,FakeRealStuff,http://steamcommunity.com/id/FakeRealStuff,36282,1413
334,Action,76561198052418438,http://steamcommunity.com/profiles/76561198052418438,36280,1414
743,Action,76561198083615276,http://steamcommunity.com/profiles/76561198083615276,36223,1415
765,Action,76561198085227041,http://steamcommunity.com/profiles/76561198085227041,36169,1416
202,Action,76561198040900746,http://steamcommunity.com/profiles/76561198040900746,36098,1417
1943,Action,mconceptions,http://steamcommunity.com/id/mconceptions,36027,1418
1968,Action,muagsri,http://steamcommunity.com/id/muagsri,35976,1419
1686,Action,connorlynn,http://steamcommunity.com/id/connorlynn,35933,1420
476,Action,76561198066026014,http://steamcommunity.com/profiles/76561198066026014,35920,1421
1679,Action,ciel1160,http://steamcommunity.com/id/ciel1160,35895,1422
1666,Action,carlixx766,http://steamcommunity.com/id/carlixx766,35886,1423
653,Action,76561198077185651,http://steamcommunity.com/profiles/76561198077185651,35751,1424
504,Action,76561198068148027,http://steamcommunity.com/profiles/76561198068148027,35643,1425
1034,Action,776561197993302128,http://steamcommunity.com/id/776561197993302128,35642,1426
319,Action,76561198050868578,http://steamcommunity.com/profiles/76561198050868578,35586,1427
1623,Action,beanseller,http://steamcommunity.com/id/beanseller,35568,1428
1141,Action,DeZire26,http://steamcommunity.com/id/DeZire26,35513,1429
1466,Action,Sttea,http://steamcommunity.com/id/Sttea,35415,1430
1307,Action,Luckless_Romance,http://steamcommunity.com/id/Luckless_Romance,35301,1431
2032,Action,ponywithahat,http://steamcommunity.com/id/ponywithahat,35297,1432
546,Action,76561198070475435,http://steamcommunity.com/profiles/76561198070475435,35260,1433
1896,Action,krisz2412,http://steamcommunity.com/id/krisz2412,35255,1434
456,Action,76561198064752728,http://steamcommunity.com/profiles/76561198064752728,35059,1435
764,Action,76561198085109035,http://steamcommunity.com/profiles/76561198085109035,34984,1436
1957,Action,minosgt,http://steamcommunity.com/id/minosgt,34959,1437
282,Action,76561198047317224,http://steamcommunity.com/profiles/76561198047317224,34932,1438
2111,Action,soapyshenen,http://steamcommunity.com/id/soapyshenen,34845,1439
980,Action,76561198121601044,http://steamcommunity.com/profiles/76561198121601044,34836,1440
1187,Action,FatCatJohnny,http://steamcommunity.com/id/FatCatJohnny,34764,1441
1564,Action,XTitanxzX,http://steamcommunity.com/id/XTitanxzX,34717,1442
1295,Action,LesDexter,http://steamcommunity.com/id/LesDexter,34659,1443
1074,Action,AzerTheGreat,http://steamcommunity.com/id/AzerTheGreat,34651,1444
254,Action,76561198045316180,http://steamcommunity.com/profiles/76561198045316180,34594,1445
976,Action,76561198120479313,http://steamcommunity.com/profiles/76561198120479313,34438,1446
654,Action,76561198077259604,http://steamcommunity.com/profiles/76561198077259604,34400,1447
1463,Action,Stnether,http://steamcommunity.com/id/Stnether,34362,1448
2078,Action,secretmessage6969,http://steamcommunity.com/id/secretmessage6969,34352,1449
1,Action,-Beave-,http://steamcommunity.com/id/-Beave-,34325,1450
1194,Action,Forcky,http://steamcommunity.com/id/Forcky,34321,1451
451,Action,76561198064260593,http://steamcommunity.com/profiles/76561198064260593,34309,1452
826,Action,76561198091097773,http://steamcommunity.com/profiles/76561198091097773,34264,1453
1401,Action,R3N2O,http://steamcommunity.com/id/R3N2O,34190,1454
1630,Action,bgsk8282,http://steamcommunity.com/id/bgsk8282,34174,1455
2114,Action,sonnymastrangioli,http://steamcommunity.com/id/sonnymastrangioli,34155,1456
1026,Action,76561198202329564,http://steamcommunity.com/profiles/76561198202329564,34143,1457
1487,Action,TempaDick,http://steamcommunity.com/id/TempaDick,34023,1458
1278,Action,Kingretroofswagland,http://steamcommunity.com/id/Kingretroofswagland,34000,1459
1933,Action,mangledopopop,http://steamcommunity.com/id/mangledopopop,33977,1460
1924,Action,luizmce,http://steamcommunity.com/id/luizmce,33959,1461
1272,Action,Kawaiiiishirochan,http://steamcommunity.com/id/Kawaiiiishirochan,33946,1462
856,Action,76561198093361154,http://steamcommunity.com/profiles/76561198093361154,33937,1463
2104,Action,skyfii,http://steamcommunity.com/id/skyfii,33881,1464
999,Action,76561198134824579,http://steamcommunity.com/profiles/76561198134824579,33860,1465
551,Action,76561198070697304,http://steamcommunity.com/profiles/76561198070697304,33821,1466
725,Action,76561198082129284,http://steamcommunity.com/profiles/76561198082129284,33815,1467
1736,Action,dryzeak,http://steamcommunity.com/id/dryzeak,33394,1468
617,Action,76561198074383333,http://steamcommunity.com/profiles/76561198074383333,33371,1469
323,Action,76561198051157544,http://steamcommunity.com/profiles/76561198051157544,33330,1470
197,Action,76561198039957089,http://steamcommunity.com/profiles/76561198039957089,33171,1471
1403,Action,Rahulcoeg,http://steamcommunity.com/id/Rahulcoeg,33158,1472
1316,Action,MarioBrother,http://steamcommunity.com/id/MarioBrother,33035,1473
2128,Action,stefchygamer,http://steamcommunity.com/id/stefchygamer,33030,1474
337,Action,76561198052914690,http://steamcommunity.com/profiles/76561198052914690,32998,1475
2058,Action,richershade,http://steamcommunity.com/id/richershade,32982,1476
983,Action,76561198122124339,http://steamcommunity.com/profiles/76561198122124339,32881,1477
1346,Action,Mr_P3ngu1n,http://steamcommunity.com/id/Mr_P3ngu1n,32836,1478
1308,Action,LudoTiddlywinks,http://steamcommunity.com/id/LudoTiddlywinks,32796,1479
1397,Action,PurpleKirbyGaming,http://steamcommunity.com/id/PurpleKirbyGaming,32784,1480
1632,Action,bigdicmatt,http://steamcommunity.com/id/bigdicmatt,32752,1481
361,Action,76561198056693884,http://steamcommunity.com/profiles/76561198056693884,32602,1482
835,Action,76561198091845464,http://steamcommunity.com/profiles/76561198091845464,32570,1483
1976,Action,nano11ful,http://steamcommunity.com/id/nano11ful,32526,1484
490,Action,76561198066916378,http://steamcommunity.com/profiles/76561198066916378,32475,1485
1008,Action,76561198158094975,http://steamcommunity.com/profiles/76561198158094975,32432,1486
916,Action,76561198099805615,http://steamcommunity.com/profiles/76561198099805615,32286,1487
833,Action,76561198091788480,http://steamcommunity.com/profiles/76561198091788480,32263,1488
307,Action,76561198050242155,http://steamcommunity.com/profiles/76561198050242155,32215,1489
577,Action,76561198072280866,http://steamcommunity.com/profiles/76561198072280866,32158,1490
755,Action,76561198084441162,http://steamcommunity.com/profiles/76561198084441162,31972,1491
1545,Action,V0rT3xThe3rd,http://steamcommunity.com/id/V0rT3xThe3rd,31948,1492
945,Action,76561198105634729,http://steamcommunity.com/profiles/76561198105634729,31937,1493
783,Action,76561198087177555,http://steamcommunity.com/profiles/76561198087177555,31906,1494
806,Action,76561198089436384,http://steamcommunity.com/profiles/76561198089436384,31807,1495
1728,Action,dirklah,http://steamcommunity.com/id/dirklah,31739,1496
489,Action,76561198066722009,http://steamcommunity.com/profiles/76561198066722009,31724,1497
1108,Action,Cartrz,http://steamcommunity.com/id/Cartrz,31643,1498
1338,Action,MitchThePenguin,http://steamcommunity.com/id/MitchThePenguin,31569,1499
300,Action,76561198049578952,http://steamcommunity.com/profiles/76561198049578952,31508,1500
463,Action,76561198065300159,http://steamcommunity.com/profiles/76561198065300159,31455,1501
2015,Action,pabloagecrash,http://steamcommunity.com/id/pabloagecrash,31320,1502
1485,Action,TehMLGPanda,http://steamcommunity.com/id/TehMLGPanda,31271,1503
1058,Action,Alzahar,http://steamcommunity.com/id/Alzahar,31219,1504
2064,Action,rozashelz,http://steamcommunity.com/id/rozashelz,31183,1505
1563,Action,XIChemicalRage,http://steamcommunity.com/id/XIChemicalRage,31162,1506
1717,Action,death-comes,http://steamcommunity.com/id/death-comes,31113,1507
884,Action,76561198095921854,http://steamcommunity.com/profiles/76561198095921854,31045,1508
468,Action,76561198065612687,http://steamcommunity.com/profiles/76561198065612687,30938,1509
499,Action,76561198068013690,http://steamcommunity.com/profiles/76561198068013690,30927,1510
94,Action,76561198008758884,http://steamcommunity.com/profiles/76561198008758884,30868,1511
2089,Action,shaunsean,http://steamcommunity.com/id/shaunsean,30854,1512
614,Action,76561198074231147,http://steamcommunity.com/profiles/76561198074231147,30586,1513
774,Action,76561198085808339,http://steamcommunity.com/profiles/76561198085808339,30582,1514
1899,Action,kwaka_10,http://steamcommunity.com/id/kwaka_10,30564,1515
1161,Action,Dustweaver,http://steamcommunity.com/id/Dustweaver,30505,1516
977,Action,76561198120646995,http://steamcommunity.com/profiles/76561198120646995,30501,1517
1772,Action,frazzamatazthesofthair,http://steamcommunity.com/id/frazzamatazthesofthair,30377,1518
1578,Action,ZeroGaming_aus,http://steamcommunity.com/id/ZeroGaming_aus,30333,1519
539,Action,76561198070264437,http://steamcommunity.com/profiles/76561198070264437,30315,1520
597,Action,76561198073091394,http://steamcommunity.com/profiles/76561198073091394,30311,1521
270,Action,76561198046168702,http://steamcommunity.com/profiles/76561198046168702,30251,1522
2071,Action,sashthedude,http://steamcommunity.com/id/sashthedude,30210,1523
78,Action,76561197997215324,http://steamcommunity.com/profiles/76561197997215324,30153,1524
1635,Action,black-foxx,http://steamcommunity.com/id/black-foxx,30146,1525
571,Action,76561198071869164,http://steamcommunity.com/profiles/76561198071869164,29992,1526
1311,Action,MATTBOT12,http://steamcommunity.com/id/MATTBOT12,29892,1527
1855,Action,jeffjose,http://steamcommunity.com/id/jeffjose,29843,1528
981,Action,76561198121793592,http://steamcommunity.com/profiles/76561198121793592,29841,1529
1235,Action,IDGam3r,http://steamcommunity.com/id/IDGam3r,29817,1530
567,Action,76561198071743525,http://steamcommunity.com/profiles/76561198071743525,29668,1531
2002,Action,oarmyo,http://steamcommunity.com/id/oarmyo,29641,1532
874,Action,76561198094515883,http://steamcommunity.com/profiles/76561198094515883,29610,1533
1986,Action,nikco70,http://steamcommunity.com/id/nikco70,29600,1534
711,Action,76561198081189872,http://steamcommunity.com/profiles/76561198081189872,29596,1535
1095,Action,Brbarbera,http://steamcommunity.com/id/Brbarbera,29529,1536
646,Action,76561198076657939,http://steamcommunity.com/profiles/76561198076657939,29464,1537
1825,Action,holastickboy,http://steamcommunity.com/id/holastickboy,29455,1538
1751,Action,evofrex,http://steamcommunity.com/id/evofrex,29443,1539
351,Action,76561198055155516,http://steamcommunity.com/profiles/76561198055155516,29349,1540
966,Action,76561198113977933,http://steamcommunity.com/profiles/76561198113977933,29309,1541
423,Action,76561198061800268,http://steamcommunity.com/profiles/76561198061800268,29288,1542
895,Action,76561198097058965,http://steamcommunity.com/profiles/76561198097058965,29286,1543
1425,Action,SMGOP,http://steamcommunity.com/id/SMGOP,29278,1544
627,Action,76561198075485979,http://steamcommunity.com/profiles/76561198075485979,29166,1545
1561,Action,Woodyjoseph,http://steamcommunity.com/id/Woodyjoseph,29086,1546
2140,Action,swegity,http://steamcommunity.com/id/swegity,29082,1547
514,Action,76561198068565589,http://steamcommunity.com/profiles/76561198068565589,29074,1548
659,Action,76561198077722774,http://steamcommunity.com/profiles/76561198077722774,29071,1549
54,Action,76561197970523542,http://steamcommunity.com/profiles/76561197970523542,29031,1550
1706,Action,daddyfistmeplease,http://steamcommunity.com/id/daddyfistmeplease,28985,1551
464,Action,76561198065322874,http://steamcommunity.com/profiles/76561198065322874,28939,1552
1988,Action,ninjaoficial2,http://steamcommunity.com/id/ninjaoficial2,28933,1553
2057,Action,revolverace,http://steamcommunity.com/id/revolverace,28875,1554
156,Action,76561198031877091,http://steamcommunity.com/profiles/76561198031877091,28872,1555
2192,Action,venbeer,http://steamcommunity.com/id/venbeer,28840,1556
1627,Action,benedictcuminherbatch,http://steamcommunity.com/id/benedictcuminherbatch,28832,1557
791,Action,76561198087845573,http://steamcommunity.com/profiles/76561198087845573,28804,1558
1892,Action,killrrhubarb,http://steamcommunity.com/id/killrrhubarb,28804,1559
448,Action,76561198064025853,http://steamcommunity.com/profiles/76561198064025853,28789,1560
1839,Action,iiWill,http://steamcommunity.com/id/iiWill,28723,1561
1100,Action,C1C3R0,http://steamcommunity.com/id/C1C3R0,28718,1562
37,Action,4234213234124,http://steamcommunity.com/id/4234213234124,28679,1563
1469,Action,SuchDogeMuchWoW,http://steamcommunity.com/id/SuchDogeMuchWoW,28583,1564
1020,Action,76561198183396245,http://steamcommunity.com/profiles/76561198183396245,28504,1565
363,Action,76561198056787444,http://steamcommunity.com/profiles/76561198056787444,28481,1566
7,Action,120488700,http://steamcommunity.com/id/120488700,28479,1567
2193,Action,victorphan2002,http://steamcommunity.com/id/victorphan2002,28367,1568
710,Action,76561198081035928,http://steamcommunity.com/profiles/76561198081035928,28289,1569
550,Action,76561198070656883,http://steamcommunity.com/profiles/76561198070656883,28193,1570
