index,title,url,price
14292,Christmas Puzzle,http://store.steampowered.com/app/737830/Christmas_Puzzle/,9.99
28879,Fantasy Grounds - Savage Worlds: Hellfrost Bestiary,http://store.steampowered.com/app/306531/Fantasy_Grounds__Savage_Worlds_Hellfrost_Bestiary/,17.99
10033,Weather Lord,http://store.steampowered.com/app/637920/Weather_Lord/,4.99
5902,Cougars Inc.,http://store.steampowered.com/app/437260/Cougars_Inc/,3.99
25512,Keen Dreams,http://store.steampowered.com/app/356200/Keen_Dreams/,4.99
31320,"Killing Floor ""London's Finest"" Character Pack",http://store.steampowered.com/app/35419/Killing_Floor_Londons_Finest_Character_Pack/,7.99
1517,Europa Universalis IV: Call-to-Arms Pack,http://store.steampowered.com/app/625170/Europa_Universalis_IV_CalltoArms_Pack/,3.99
9815,One Sole Purpose,http://store.steampowered.com/app/548350/One_Sole_Purpose/,7.99
15990,NOBUNAGA’S AMBITION: Reppuden with Power Up Kit / 信長の野望・烈風伝 with パワーアップキット,http://store.steampowered.com/app/628110/NOBUNAGAS_AMBITION_Reppuden_with_Power_Up_Kit___with/,19.99
2752,Time Rifters,http://store.steampowered.com/app/270010/Time_Rifters/,9.99
21616,Power Link VR,http://store.steampowered.com/app/510130/Power_Link_VR/,Free
5771,The Contact,http://store.steampowered.com/app/394010/The_Contact/,2.99
8977,Relaxing VR Games: Mahjong,http://store.steampowered.com/app/534920/Relaxing_VR_Games_Mahjong/,2.99
13878,Fluffy Friends 2 - Wallpapers &amp; OST,http://store.steampowered.com/app/756620/Fluffy_Friends_2__Wallpapers__OST/,0.99
19185,Evangeline™ Soundtrack,http://store.steampowered.com/app/591520/Evangeline_Soundtrack/,4.99
3899,The Adventures of Mr. Bobley,http://store.steampowered.com/app/375710/The_Adventures_of_Mr_Bobley/,8.99
6045,Squad - Original Soundtrack Vol. 1 &amp; 2,http://store.steampowered.com/app/453400/Squad__Original_Soundtrack_Vol_1__2/,6.99
2196,Dark Scavenger,http://store.steampowered.com/app/293880/Dark_Scavenger/,4.99
27257,Dark Matter,http://store.steampowered.com/app/345130/Dark_Matter/,4.99
31911,Geneforge 4: Rebellion,http://store.steampowered.com/app/201000/Geneforge_4_Rebellion/,19.99
17207,True Love ~Confide to the maple~Featured Composer 秋石(Qiushi),http://store.steampowered.com/app/580210/True_Love_Confide_to_the_mapleFeatured_Composer_Qiushi/,Free
8419,Beats Fever,http://store.steampowered.com/app/566780/Beats_Fever/,14.99
6122,Riff Racer - Race Your Music!,http://store.steampowered.com/app/351990/Riff_Racer__Race_Your_Music/,9.99
2560,Super Time Force Ultra,http://store.steampowered.com/app/250700/Super_Time_Force_Ultra/,14.99
13905,Don't Sink,http://store.steampowered.com/app/710610/Dont_Sink/,9.99
3315,Factions: Origins of Malu,http://store.steampowered.com/app/339530/Factions_Origins_of_Malu/,Cooming Soon
12260,Boot Hill Blaster,http://store.steampowered.com/app/743660/Boot_Hill_Blaster/,0.99
31159,The Clockwork Man: The Hidden World,http://store.steampowered.com/app/111010/The_Clockwork_Man_The_Hidden_World/,9.99
22991,Dungeon Escape,http://store.steampowered.com/app/454100/Dungeon_Escape/,3.99
25745,Evoland 2 - Soundtrack,http://store.steampowered.com/app/396460/Evoland_2__Soundtrack/,6.99
13886,Cosmonator,http://store.steampowered.com/app/656740/Cosmonator/,5.99
13951,Wonky Ship - The Everything Pack,http://store.steampowered.com/app/756140/Wonky_Ship__The_Everything_Pack/,29.99
7622,Paint Scheme Pack 3,http://store.steampowered.com/app/537392/Paint_Scheme_Pack_3/,4.99
11610,Steel Division: Normandy 44 - Deluxe Edition Upgrade Pack,http://store.steampowered.com/app/718600/Steel_Division_Normandy_44__Deluxe_Edition_Upgrade_Pack/,20.0
26607,Ludoku,http://store.steampowered.com/app/366410/Ludoku/,4.99
3136,Wickland,http://store.steampowered.com/app/321260/Wickland/,0.99
20166,Winged Sakura: Demon Civil War - Soundtrack,http://store.steampowered.com/app/563670/Winged_Sakura_Demon_Civil_War__Soundtrack/,4.99
16536,Slingshot Cowboy VR,http://store.steampowered.com/app/681920/Slingshot_Cowboy_VR/,2.99
17722,Two Worlds II - Soundtrack,http://store.steampowered.com/app/633960/Two_Worlds_II__Soundtrack/,4.99
9618,Coco Nebulon - Awesomenauts Character,http://store.steampowered.com/app/561537/Coco_Nebulon__Awesomenauts_Character/,2.99
13450,Crazy Ball Adventures - Classic,http://store.steampowered.com/app/765340/Crazy_Ball_Adventures__Classic/,0.99
4146,Shadow Blade: Reload,http://store.steampowered.com/app/272330/Shadow_Blade_Reload/,14.99
15228,Escape from Planet Earth,http://store.steampowered.com/app/659580/Escape_from_Planet_Earth/,3.99
11370,Senko no Ronde 2 旋光の輪舞２,http://store.steampowered.com/app/574160/Senko_no_Ronde_2/,39.99
30173,Crusader Kings II: Norse Unit Pack,http://store.steampowered.com/app/210905/Crusader_Kings_II_Norse_Unit_Pack/,1.99
21537,Beautiful Japanese Scenery - Animated Jigsaws,http://store.steampowered.com/app/514090/Beautiful_Japanese_Scenery__Animated_Jigsaws/,9.99
19502,Extra Plinko Plays,http://store.steampowered.com/app/582090/Extra_Plinko_Plays/,Free
23341,Hyperdevotion Noire: Ultimate Little Rain Set,http://store.steampowered.com/app/427003/Hyperdevotion_Noire_Ultimate_Little_Rain_Set/,0.99
11309,The Istrys,http://store.steampowered.com/app/668850/The_Istrys/,Free
10122,Pathfinder Adventures - Epic and Legendary Cards 1,http://store.steampowered.com/app/539595/Pathfinder_Adventures__Epic_and_Legendary_Cards_1/,4.99
4857,Astrox: Hostile Space Excavation,http://store.steampowered.com/app/414720/Astrox_Hostile_Space_Excavation/,9.99
24303,Echo Tokyo: Graphic Novel,http://store.steampowered.com/app/390490/Echo_Tokyo_Graphic_Novel/,0.99
12570,Thundering Skies,http://store.steampowered.com/app/725660/Thundering_Skies/,0.99
3494,Love And Order,http://store.steampowered.com/app/350490/Love_And_Order/,9.99
22713,Verdict Guilty - 유죄 평결,http://store.steampowered.com/app/449210/Verdict_Guilty/,2.99
11716,Killer Instinct - The Complete Soundtrack,http://store.steampowered.com/app/720530/Killer_Instinct__The_Complete_Soundtrack/,6.99
23492,Action Legion,http://store.steampowered.com/app/431630/Action_Legion/,5.99
15254,The Harvest VR,http://store.steampowered.com/app/569510/The_Harvest_VR/,Cooming Soon
525,Flicky™,http://store.steampowered.com/app/71111/Flicky/,2.99
1186,Jagged Alliance 2 - Wildfire,http://store.steampowered.com/app/215930/Jagged_Alliance_2__Wildfire/,6.99
8150,Her Majesty's SPIFFING,http://store.steampowered.com/app/488770/Her_Majestys_SPIFFING/,11.99
30612,"Hamlet or the Last Game without MMORPG Features, Shaders ...",http://store.steampowered.com/app/222160/Hamlet_or_the_Last_Game_without_MMORPG_Features_Shaders/,4.99
24409,Resident Evil 0 Fan Design T-shirt Pack,http://store.steampowered.com/app/381716/Resident_Evil_0_Fan_Design_Tshirt_Pack/,Cooming Soon
27336,Camera Obscura,http://store.steampowered.com/app/341500/Camera_Obscura/,1.99
19141,Rocksmith® 2014 Edition – Remastered – Coldplay - “Fix You”,http://store.steampowered.com/app/509720/Rocksmith_2014_Edition__Remastered__Coldplay__Fix_You/,2.99
25687,InCell VR,http://store.steampowered.com/app/396030/InCell_VR/,Free to Play
15630,Botlike - a robot's rampage,http://store.steampowered.com/app/643830/Botlike__a_robots_rampage/,9.99
24175,ChromaGun,http://store.steampowered.com/app/408650/ChromaGun/,12.99
28408,Uriel's Chasm,http://store.steampowered.com/app/292630/Uriels_Chasm/,4.99
12323,ШПUG+ШПНЦ,http://store.steampowered.com/app/749660/UG/,0.99
8120,FourChords Guitar Karaoke - Katy Perry,http://store.steampowered.com/app/563285/FourChords_Guitar_Karaoke__Katy_Perry/,7.99
13426,Puzzle Sisters Foer,http://store.steampowered.com/app/710190/Puzzle_Sisters_Foer/,Cooming Soon
4555,"Warhammer 40,000: Deathwatch - Enhanced Edition",http://store.steampowered.com/app/394450/Warhammer_40000_Deathwatch__Enhanced_Edition/,14.99
769,Sonic Generations Collection,http://store.steampowered.com/app/71340/Sonic_Generations_Collection/,19.99
5218,Typing Instructor for Kids Platinum 5,http://store.steampowered.com/app/393330/Typing_Instructor_for_Kids_Platinum_5/,19.99
24141,No1Left,http://store.steampowered.com/app/409580/No1Left/,8.99
7034,Island 359™,http://store.steampowered.com/app/476700/Island_359/,19.99
11192,Let's Find a Way,http://store.steampowered.com/app/585800/Lets_Find_a_Way/,Cooming Soon
6223,Surge,http://store.steampowered.com/app/477130/Surge/,Free
21006,SkyBoats - Original Soundtrack,http://store.steampowered.com/app/531120/SkyBoats__Original_Soundtrack/,4.99
11467,Labyrinthian,http://store.steampowered.com/app/699410/Labyrinthian/,0.99
22711,Infinity Wars - Treasures of the Calamity,http://store.steampowered.com/app/473870/Infinity_Wars__Treasures_of_the_Calamity/,24.99
26061,Snapshot - DSLR Camera Control,http://store.steampowered.com/app/388280/Snapshot__DSLR_Camera_Control/,2.99
17181,Rocksmith® 2014 Edition – Remastered – Jace Everett - “Bad Things”,http://store.steampowered.com/app/590241/Rocksmith_2014_Edition__Remastered__Jace_Everett__Bad_Things/,2.99
12188,Ebony Spire: Heresy,http://store.steampowered.com/app/725040/Ebony_Spire_Heresy/,6.99
12706,Nocturnal Hunt - Soundtrack,http://store.steampowered.com/app/763530/Nocturnal_Hunt__Soundtrack/,3.99
17947,Blossoms Bloom Brightest - Guide Book,http://store.steampowered.com/app/446650/Blossoms_Bloom_Brightest__Guide_Book/,1.99
14127,Willowisp VR,http://store.steampowered.com/app/728610/Willowisp_VR/,4.99
13661,Samurai of Hyuga Book 3,http://store.steampowered.com/app/757450/Samurai_of_Hyuga_Book_3/,6.99
6830,Color Syndrome,http://store.steampowered.com/app/485740/Color_Syndrome/,0.99
17928,AI Rebellion VR,http://store.steampowered.com/app/624430/AI_Rebellion_VR/,9.99
5873,The Last Witch Hunter,http://store.steampowered.com/app/453920/The_Last_Witch_Hunter/,3.99
28353,Pandora: Eclipse of Nashira,http://store.steampowered.com/app/312380/Pandora_Eclipse_of_Nashira/,9.99
23313,Flag N Frag,http://store.steampowered.com/app/456160/Flag_N_Frag/,1.99
9331,Fort Awesome,http://store.steampowered.com/app/594120/Fort_Awesome/,6.99
11097,MagiCat,http://store.steampowered.com/app/656970/MagiCat/,7.99
1594,"Magic 2014 ""Hall of Champions"" Foil Conversion",http://store.steampowered.com/app/215856/Magic_2014_Hall_of_Champions_Foil_Conversion/,0.99
11767,EVE Online: 6 Months Omega Time,http://store.steampowered.com/app/695742/EVE_Online_6_Months_Omega_Time/,71.7
26019,Build 'n Bump,http://store.steampowered.com/app/375790/Build_n_Bump/,2.99
4554,Knight Adventure,http://store.steampowered.com/app/409420/Knight_Adventure/,0.99
12268,Low Desert Punk Original Soundtrack,http://store.steampowered.com/app/750300/Low_Desert_Punk_Original_Soundtrack/,0.99
16825,Warface - Complete Tournament Pack,http://store.steampowered.com/app/670570/Warface__Complete_Tournament_Pack/,99.99
8480,SQR🔲,http://store.steampowered.com/app/576010/SQR/,0.99
19470,Slash It 2,http://store.steampowered.com/app/583760/Slash_It_2/,0.99
834,Earth Defense Force Battle Armor Weapon Chest,http://store.steampowered.com/app/23550/Earth_Defense_Force_Battle_Armor_Weapon_Chest/,0.99
18750,Monster Monpiece - Deluxe Pack,http://store.steampowered.com/app/586010/Monster_Monpiece__Deluxe_Pack/,9.99
19150,Nancy Drew®: Labyrinth of Lies,http://store.steampowered.com/app/572710/Nancy_Drew_Labyrinth_of_Lies/,19.99
16050,JUMPER : SPEEDRUN,http://store.steampowered.com/app/688150/JUMPER__SPEEDRUN/,0.99
26653,GameGuru - Death Valley Combat Pack,http://store.steampowered.com/app/365540/GameGuru__Death_Valley_Combat_Pack/,29.99
28503,Dungeons: The Eye of Draconus,http://store.steampowered.com/app/303510/Dungeons_The_Eye_of_Draconus/,3.99
17504,theHunter™: Call of the Wild - Shooting Range,http://store.steampowered.com/app/640230/theHunter_Call_of_the_Wild__Shooting_Range/,Cooming Soon
15818,Fantasy Grounds - B11: Fall of House Rodow (5E),http://store.steampowered.com/app/705880/Fantasy_Grounds__B11_Fall_of_House_Rodow_5E/,6.99
18257,BeeFense,http://store.steampowered.com/app/609990/BeeFense/,1.99
14243,Maze Up!,http://store.steampowered.com/app/728670/Maze_Up/,1.99
8653,Keen,http://store.steampowered.com/app/566490/Keen/,Cooming Soon
23548,The Invitation,http://store.steampowered.com/app/460710/The_Invitation/,6.99
28958,"Warhammer 40,000: Kill Team",http://store.steampowered.com/app/275610/Warhammer_40000_Kill_Team/,9.99
15037,Jam Studio VR - Disney Phineas and Ferb Bundle,http://store.steampowered.com/app/730070/Jam_Studio_VR__Disney_Phineas_and_Ferb_Bundle/,4.99
943,Wonder Boy in Monster World,http://store.steampowered.com/app/211209/Wonder_Boy_in_Monster_World/,2.99
4078,Project Druid - 2D Labyrinth Explorer-,http://store.steampowered.com/app/388160/Project_Druid__2D_Labyrinth_Explorer/,0.99
31236,Cargo! The Quest for Gravity,http://store.steampowered.com/app/41740/Cargo_The_Quest_for_Gravity/,9.99
6055,Hover Cubes: Arena,http://store.steampowered.com/app/396700/Hover_Cubes_Arena/,14.99
22795,Rexodus: A VR Story Experience,http://store.steampowered.com/app/471630/Rexodus_A_VR_Story_Experience/,Free
20921,Bubble Blowout,http://store.steampowered.com/app/542720/Bubble_Blowout/,1.99
10960,Dead Horizon Extras,http://store.steampowered.com/app/693510/Dead_Horizon_Extras/,4.99
6347,Fantasy Grounds - Deadlands Reloaded: Grim Prairie Tales,http://store.steampowered.com/app/488930/Fantasy_Grounds__Deadlands_Reloaded_Grim_Prairie_Tales/,9.99
4176,Fantasy Grounds - Interface Zero 2.0 for Savage Worlds,http://store.steampowered.com/app/394811/Fantasy_Grounds__Interface_Zero_20_for_Savage_Worlds/,19.99
20430,Disgraced,http://store.steampowered.com/app/485360/Disgraced/,9.99
18496,HOUND,http://store.steampowered.com/app/562800/HOUND/,9.99
17788,EVE Online: 2860 PLEX,http://store.steampowered.com/app/629794/EVE_Online_2860_PLEX/,99.99
7393,Particle Fleet: Emergence,http://store.steampowered.com/app/422900/Particle_Fleet_Emergence/,14.99
15492,Idle Champions of the Forgotten Realms - Bruenor's Starter Pack,http://store.steampowered.com/app/714850/Idle_Champions_of_the_Forgotten_Realms__Bruenors_Starter_Pack/,9.99
31901,Call of Duty® 2,http://store.steampowered.com/app/2630/Call_of_Duty_2/,19.99
16556,Galaxy Annihilation,http://store.steampowered.com/app/673230/Galaxy_Annihilation/,2.99
15124,ProjectFiles,http://store.steampowered.com/app/693760/ProjectFiles/,Free
15276,BRKÖUT,http://store.steampowered.com/app/616690/BRKUT/,2.99
29231,Awesomenauts - Cynical Vinnie &amp; Total Spike Skin,http://store.steampowered.com/app/230889/Awesomenauts__Cynical_Vinnie__Total_Spike_Skin/,2.49
21740,One Piece Burning Blood - Wanted Pack 2,http://store.steampowered.com/app/501570/One_Piece_Burning_Blood__Wanted_Pack_2/,14.99
7220,Darlington Throwback Paint Scheme Pack 1,http://store.steampowered.com/app/525184/Darlington_Throwback_Paint_Scheme_Pack_1/,9.99
26131,DGU: Death God University,http://store.steampowered.com/app/352850/DGU_Death_God_University/,9.99
12615,Oh My Godheads: Collector’s Upgrade,http://store.steampowered.com/app/733100/Oh_My_Godheads_Collectors_Upgrade/,Cooming Soon
18175,Gold,http://store.steampowered.com/app/597370/Gold/,4.99
15170,Captain Firebeard and the Bay of Crows,http://store.steampowered.com/app/722760/Captain_Firebeard_and_the_Bay_of_Crows/,5.99
8182,Fantasy Grounds - Tropical Islands (Map Pack),http://store.steampowered.com/app/561900/Fantasy_Grounds__Tropical_Islands_Map_Pack/,7.99
12860,Robotpencil Presents: Touching Up Sketches,http://store.steampowered.com/app/770300/Robotpencil_Presents_Touching_Up_Sketches/,3.99
8575,Unhappy Ever After -Android APK,http://store.steampowered.com/app/584620/Unhappy_Ever_After_Android_APK/,Free
22741,Dogfight Elite,http://store.steampowered.com/app/480500/Dogfight_Elite/,2.99
13240,while True: learn(),http://store.steampowered.com/app/619150/while_True_learn/,Cooming Soon
25302,Refunct,http://store.steampowered.com/app/406150/Refunct/,2.99
31549,Samorost 2,http://store.steampowered.com/app/40720/Samorost_2/,4.99
8098,Line of Sight - Starters Pack,http://store.steampowered.com/app/557290/Line_of_Sight__Starters_Pack/,14.99
22139,Grim Dawn - Crucible Mode DLC,http://store.steampowered.com/app/483840/Grim_Dawn__Crucible_Mode_DLC/,5.99
470,Kane &amp; Lynch 2: The Doggie Bag,http://store.steampowered.com/app/28010/Kane__Lynch_2_The_Doggie_Bag/,5.99
12124,Epic PVP Castles,http://store.steampowered.com/app/727300/Epic_PVP_Castles/,0.99
25190,Batman™: Arkham Knight - Batman Classic TV Series Batmobile Pack,http://store.steampowered.com/app/350172/Batman_Arkham_Knight__Batman_Classic_TV_Series_Batmobile_Pack/,1.99
4321,"NOBUNAGA'S AMBITION: SoI - Scenario 6 ""Battle of Itsukushima""",http://store.steampowered.com/app/392644/NOBUNAGAS_AMBITION_SoI__Scenario_6_Battle_of_Itsukushima/,2.99
20637,Freebie - Color Blind Pack (Yellow/Blue),http://store.steampowered.com/app/516400/Freebie__Color_Blind_Pack_YellowBlue/,Free
872,Painkiller: Recurring Evil,http://store.steampowered.com/app/206760/Painkiller_Recurring_Evil/,9.99
5276,DROD RPG: OST,http://store.steampowered.com/app/419050/DROD_RPG_OST/,2.99
7846,Mallow Drops Original Soundtrack,http://store.steampowered.com/app/516380/Mallow_Drops_Original_Soundtrack/,3.99
20681,Pirate Pop Plus Original Soundtrack,http://store.steampowered.com/app/534030/Pirate_Pop_Plus_Original_Soundtrack/,8.99
25509,Orion: A Sci-Fi Visual Novel,http://store.steampowered.com/app/381010/Orion_A_SciFi_Visual_Novel/,12.99
8957,Stage Presence,http://store.steampowered.com/app/391640/Stage_Presence/,9.99
17114,PCMark 10,http://store.steampowered.com/app/524390/PCMark_10/,29.99
13900,Rocksmith® 2014 Edition – Remastered – Halestorm - “I Miss the Misery”,http://store.steampowered.com/app/637784/Rocksmith_2014_Edition__Remastered__Halestorm__I_Miss_the_Misery/,2.99
14905,Volleying,http://store.steampowered.com/app/512160/Volleying/,1.99
9461,Virtually Impossible,http://store.steampowered.com/app/621780/Virtually_Impossible/,9.99
21027,Hoyle Official Casino Games,http://store.steampowered.com/app/532950/Hoyle_Official_Casino_Games/,19.99
12396,Goblins Keep Coming - Tower Defense,http://store.steampowered.com/app/739850/Goblins_Keep_Coming__Tower_Defense/,1.99
4024,Oblivious Garden ~White Day,http://store.steampowered.com/app/345040/Oblivious_Garden_White_Day/,Play Now
14146,鉄道運転士VR,http://store.steampowered.com/app/719600/VR/,11.99
8873,Andy Kaufman: My Breakfast With Blassie,http://store.steampowered.com/app/596010/Andy_Kaufman_My_Breakfast_With_Blassie/,2.99
4709,Bit Shifter OST - Shift Into Cyberspace,http://store.steampowered.com/app/415580/Bit_Shifter_OST__Shift_Into_Cyberspace/,4.99
27274,how do you Do It?,http://store.steampowered.com/app/353360/how_do_you_Do_It/,Free to Play
5936,Hyperdevotion Noire: Ultimate Poona Set,http://store.steampowered.com/app/426990/Hyperdevotion_Noire_Ultimate_Poona_Set/,0.99
27699,One Late Night: Deadline,http://store.steampowered.com/app/337880/One_Late_Night_Deadline/,9.99
26429,MadOut,http://store.steampowered.com/app/352170/MadOut/,9.99
15718,GOLDRUSHERS,http://store.steampowered.com/app/710630/GOLDRUSHERS/,14.99
3682,Chicken Invaders 4 - Easter Edition,http://store.steampowered.com/app/370401/Chicken_Invaders_4__Easter_Edition/,2.99
5,Battle Royale Trainer,http://store.steampowered.com/app/772540/Battle_Royale_Trainer/,3.99
22838,Sol Trader,http://store.steampowered.com/app/396680/Sol_Trader/,19.99
9810,Rocksmith® 2014 Edition – Remastered – Grateful Dead - “Sugar Magnolia”,http://store.steampowered.com/app/590220/Rocksmith_2014_Edition__Remastered__Grateful_Dead__Sugar_Magnolia/,2.99
18086,Fort Triumph,http://store.steampowered.com/app/612570/Fort_Triumph/,Cooming Soon
16381,Darts VR,http://store.steampowered.com/app/677010/Darts_VR/,2.99
12869,TOS - New Rank Booster for SA Servers,http://store.steampowered.com/app/768703/TOS__New_Rank_Booster_for_SA_Servers/,29.99
29635,Continue?9876543210,http://store.steampowered.com/app/263340/Continue9876543210/,9.99
28986,InFlux Original Soundtrack,http://store.steampowered.com/app/278720/InFlux_Original_Soundtrack/,3.99
16445,Rangi,http://store.steampowered.com/app/607330/Rangi/,9.99
2246,Putt-Putt® Joins the Circus,http://store.steampowered.com/app/294690/PuttPutt_Joins_the_Circus/,6.99
21158,Powargrid,http://store.steampowered.com/app/453130/Powargrid/,9.99
10381,Fantasy Grounds - Gaming #5: Dragons &amp; Giants (Token Pack),http://store.steampowered.com/app/665520/Fantasy_Grounds__Gaming_5_Dragons__Giants_Token_Pack/,4.99
8897,Mystery Tales: The Lost Hope Collector's Edition,http://store.steampowered.com/app/591580/Mystery_Tales_The_Lost_Hope_Collectors_Edition/,9.99
30538,Thomas Was Alone,http://store.steampowered.com/app/220780/Thomas_Was_Alone/,9.99
15141,VR Drivers,http://store.steampowered.com/app/713230/VR_Drivers/,4.99
30852,Resonance,http://store.steampowered.com/app/212050/Resonance/,9.99
28757,Ship Simulator: Maritime Search and Rescue,http://store.steampowered.com/app/274010/Ship_Simulator_Maritime_Search_and_Rescue/,17.99
5765,The Next World Soundtrack,http://store.steampowered.com/app/461020/The_Next_World_Soundtrack/,3.99
16306,Loops of Zen,http://store.steampowered.com/app/563710/Loops_of_Zen/,2.99
9164,Don't Drop the Bass,http://store.steampowered.com/app/471220/Dont_Drop_the_Bass/,4.99
27585,Nicolas Eymerich The Inquisitor Book II : The Village,http://store.steampowered.com/app/297070/Nicolas_Eymerich_The_Inquisitor_Book_II__The_Village/,9.99
5127,Zombie Wars: Invasion,http://store.steampowered.com/app/429060/Zombie_Wars_Invasion/,2.99
8972,Sky Rogue Original Soundtrack,http://store.steampowered.com/app/586070/Sky_Rogue_Original_Soundtrack/,6.99
11535,ONLY A,http://store.steampowered.com/app/698990/ONLY_A/,1.99
29392,Corporate Lifestyle Simulator Soundtrack,http://store.steampowered.com/app/285470/Corporate_Lifestyle_Simulator_Soundtrack/,4.99
23356,Kickboxer,http://store.steampowered.com/app/421360/Kickboxer/,3.99
11569,Marvel vs. Capcom: Infinite,http://store.steampowered.com/app/493840/Marvel_vs_Capcom_Infinite/,59.99
27232,Stay Alight,http://store.steampowered.com/app/345060/Stay_Alight/,3.99
11239,Wanderland: Collector Pack,http://store.steampowered.com/app/700680/Wanderland_Collector_Pack/,4.99
7504,Anyland,http://store.steampowered.com/app/505700/Anyland/,Free To Play
18667,Macbat 64,http://store.steampowered.com/app/568040/Macbat_64/,4.99
18543,Toymaker,http://store.steampowered.com/app/607780/Toymaker/,6.99
30614,Rocksmith - Judas Priest - Breaking the Law,http://store.steampowered.com/app/206127/Rocksmith__Judas_Priest__Breaking_the_Law/,2.99
23917,"METAL GEAR ONLINE ""HERO APPEAL PACK""",http://store.steampowered.com/app/437231/METAL_GEAR_ONLINE_HERO_APPEAL_PACK/,1.99
13528,William Kelly's War,http://store.steampowered.com/app/763600/William_Kellys_War/,3.99
5805,Nomad - Premium,http://store.steampowered.com/app/431430/Nomad__Premium/,4.99
27404,X-Plane 10 AddOn - Carenado - CT210M Centurion II,http://store.steampowered.com/app/339383/XPlane_10_AddOn__Carenado__CT210M_Centurion_II/,29.99
875,Cities In Motion: Design Dreams,http://store.steampowered.com/app/206710/Cities_In_Motion_Design_Dreams/,3.99
3270,The I of the Dragon,http://store.steampowered.com/app/279720/The_I_of_the_Dragon/,6.99
8798,Roofbot,http://store.steampowered.com/app/545660/Roofbot/,4.99
5818,Spaceport Hope - Soundtrack,http://store.steampowered.com/app/458400/Spaceport_Hope__Soundtrack/,0.99
16289,20XX,http://store.steampowered.com/app/322110/20XX/,14.99
24311,PulseCharge,http://store.steampowered.com/app/438010/PulseCharge/,0.99
27043,Finding Teddy 2 Original Soundtrack,http://store.steampowered.com/app/355830/Finding_Teddy_2_Original_Soundtrack/,14.99
3319,12 Labours of Hercules,http://store.steampowered.com/app/342580/12_Labours_of_Hercules/,2.99
18871,"Fantasy Grounds - Return to Freeport, Part One: Curse of the Brine Witch (PFRPG)",http://store.steampowered.com/app/587270/Fantasy_Grounds__Return_to_Freeport_Part_One_Curse_of_the_Brine_Witch_PFRPG/,4.99
25966,Chronicon,http://store.steampowered.com/app/375480/Chronicon/,9.99
21918,"Max, an Autistic Journey",http://store.steampowered.com/app/511630/Max_an_Autistic_Journey/,5.99
18612,MechDefender,http://store.steampowered.com/app/562730/MechDefender/,4.99
31775,Imperium Romanum Gold Edition,http://store.steampowered.com/app/23400/Imperium_Romanum_Gold_Edition/,9.99
25654,Buff Knight Advanced,http://store.steampowered.com/app/385440/Buff_Knight_Advanced/,2.99
14265,Echo Nine,http://store.steampowered.com/app/652140/Echo_Nine/,4.99
12157,JumpSky,http://store.steampowered.com/app/731910/JumpSky/,Free
15667,Floor Plan: Hands-On Edition,http://store.steampowered.com/app/673060/Floor_Plan_HandsOn_Edition/,5.99
305,World of Zoo,http://store.steampowered.com/app/43100/World_of_Zoo/,14.99
9001,rooMaze,http://store.steampowered.com/app/575830/rooMaze/,1.99
4940,MechWarrior Online™,http://store.steampowered.com/app/342200/MechWarrior_Online/,Free to Play
31665,Delta Force Xtreme 2,http://store.steampowered.com/app/32610/Delta_Force_Xtreme_2/,19.99
2748,Man in a Maze: Deathmatch,http://store.steampowered.com/app/310990/Man_in_a_Maze_Deathmatch/,9.99
21453,Siege - the card game,http://store.steampowered.com/app/427050/Siege__the_card_game/,4.99
17425,Additional Character Color - ANSWER,http://store.steampowered.com/app/631553/Additional_Character_Color__ANSWER/,0.99
18820,Golden Swords OST,http://store.steampowered.com/app/579690/Golden_Swords_OST/,0.99
6082,Parkitect,http://store.steampowered.com/app/453090/Parkitect/,19.99
26469,Notch - The Innocent LunA: Eclipsed SinnerS,http://store.steampowered.com/app/325120/Notch__The_Innocent_LunA_Eclipsed_SinnerS/,9.99
14515,The Shickles,http://store.steampowered.com/app/704960/The_Shickles/,4.99
44,Idle Adventure,http://store.steampowered.com/app/714020/Idle_Adventure/,Cooming Soon
16108,Fantasy Grounds - Demon Cults &amp; Secret Societies (5E),http://store.steampowered.com/app/698840/Fantasy_Grounds__Demon_Cults__Secret_Societies_5E/,39.99
12041,Rocksmith® 2014 Edition – Remastered – Colin Hay of Men at Work - “Down Under 2012”,http://store.steampowered.com/app/637764/Rocksmith_2014_Edition__Remastered__Colin_Hay_of_Men_at_Work__Down_Under_2012/,2.99
14274,Persona 5 Costume DLC,http://store.steampowered.com/app/715910/Persona_5_Costume_DLC/,Free
8069,Watch_Dogs® 2 - Psychedelic Pack,http://store.steampowered.com/app/525013/Watch_Dogs_2__Psychedelic_Pack/,6.99
13113,White Day - Christmas Costume - Bong-Goo Lee,http://store.steampowered.com/app/762330/White_Day__Christmas_Costume__BongGoo_Lee/,1.99
15062,Machine Made: Rebirth,http://store.steampowered.com/app/485390/Machine_Made_Rebirth/,4.99
7331,Sisyphus Reborn - Collector's Edition,http://store.steampowered.com/app/530140/Sisyphus_Reborn__Collectors_Edition/,0.99
17731,Skara - Basic Pack - Rewards,http://store.steampowered.com/app/612550/Skara__Basic_Pack__Rewards/,4.99
28567,DW8XLCE - WALLPAPER PACK,http://store.steampowered.com/app/316821/DW8XLCE__WALLPAPER_PACK/,12.99
28754,Rocksmith® 2014 – Billy Talent - “Red Flag”,http://store.steampowered.com/app/294945/Rocksmith_2014__Billy_Talent__Red_Flag/,2.99
