url,id,genres,tags,specs,price
http://store.steampowered.com/app/582700/Aftermath/,582700,no info available,movie  thriller,captions available,4.99
http://store.steampowered.com/app/348840/UFHO2/,348840,indie  strategy,strategy  indie  puzzle  aliens  space  turnbased strategy,singleplayer  shared/split screen  steam achievements  steam trading cards  stats  steam leaderboards,Free To Play
http://store.steampowered.com/app/428604/DARIUSBURST_Chronicle_Saviours__Galaxy_Force_II/,428604,action,action,singleplayer  shared/split screen  downloadable content  steam achievements  partial controller support  steam cloud  steam leaderboards,4.99
http://store.steampowered.com/app/295041/Rocksmith_2014__Killswitch_Engage__My_Curse/,295041,casual  simulation,casual  simulation,singleplayer  shared/split screen  downloadable content  steam achievements  steam trading cards  partial controller support  steam cloud  steam leaderboards,2.99
http://store.steampowered.com/app/637815/Rocksmith_2014_Edition__Remastered__Johnny_Cash__Sunday_Mornin_Comin_Down/,637815,casual  simulation,casual  simulation,singleplayer  shared/split screen  downloadable content  steam achievements  steam trading cards  partial controller support  steam cloud  steam leaderboards,2.99
http://store.steampowered.com/app/692300/spaceBOUND_Soundtrack/,692300,indie,indie,singleplayer  downloadable content,3.99
http://store.steampowered.com/app/736450/Microcosmum_survival_of_cells__Campaign_Aliens/,736450,action  casual  indie  rpg  simulation  strategy,strategy  action  rpg  indie  casual  simulation,singleplayer  downloadable content  steam achievements  steam trading cards  steam cloud,4.99
http://store.steampowered.com/app/523340/Hakuoki_Movie_1__Wild_Dance_of_Kyoto/,523340,no info available,anime  movie,no info available,3.99
http://store.steampowered.com/app/253290/FOTONICA/,253290,action  indie,indie  action  abstract  firstperson  great soundtrack  runner  local multiplayer  minimalist  parkour,singleplayer  multiplayer  steam achievements  steam trading cards  partial controller support  stats  steam leaderboards,14.99
http://store.steampowered.com/app/200010/Quantum_Conundrum/,200010,casual  strategy,puzzle  firstperson  comedy  platformer  physics  casual  singleplayer  strategy  time manipulation  science  cartoony  family friendly  adventure  scifi  funny,singleplayer  steam achievements  full controller support  steam cloud  steam leaderboards,8.99
http://store.steampowered.com/app/519950/World_of_Guns_USA_Guns_Pack_1/,519950,free to play  indie  simulation,indie  simulation  free to play,singleplayer  downloadable content  steam achievements  steam trading cards  steam workshop,9.99
http://store.steampowered.com/app/425400/Block_Rocking_Beats/,425400,no info available,early access  casual  indie  simulation  vr  music  audio production,singleplayer  multiplayer  online multiplayer  crossplatform multiplayer  htc vive  oculus rift  windows mixed reality  tracked motion controllers  standing  roomscale,14.99
http://store.steampowered.com/app/419930/GGXrd_System_Voice__AXL_LOW/,419930,action,action,singleplayer  multiplayer  downloadable content  steam achievements  full controller support  steam trading cards  steam cloud  steam leaderboards,0.99
http://store.steampowered.com/app/394230/Battleborn/,394230,action,fps  action  multiplayer  moba  coop  shooter  firstperson  free to play  pvp  comedy  singleplayer  classbased  scifi  funny  teambased  online coop  action rpg  memes  rpg  space,singleplayer  multiplayer  online multiplayer  online coop  steam achievements  full controller support  steam trading cards  steam cloud,Free to Play
http://store.steampowered.com/app/427020/Zero_Reflex_Soundtrack/,427020,action  indie,action  indie,downloadable content,Free
http://store.steampowered.com/app/617120/Portal_Knights__Lobot_Box/,617120,action  adventure  rpg,action  adventure  rpg,singleplayer  multiplayer  coop  downloadable content  steam achievements  partial controller support,2.99
http://store.steampowered.com/app/271942/DARK_SOULS_II_Crown_of_the_Sunken_King/,271942,action  rpg,rpg  adventure  dark fantasy  difficult  action rpg  action  female protagonist  third person,singleplayer  multiplayer  coop  downloadable content  steam achievements  full controller support,9.99
http://store.steampowered.com/app/717440/Hiros_Harvest_Season/,717440,casual,casual  indie,singleplayer  steam achievements  stats  steam leaderboards,4.99
http://store.steampowered.com/app/681516/Lumber_King_DLC__Ring_Of_Temptation/,681516,free to play,free to play,singleplayer  downloadable content  steam achievements  steam cloud,29.99
http://store.steampowered.com/app/603130/Masked_Shooters/,603130,action  indie,action  indie  fps  firstperson  shooter  singleplayer  sniper  nonlinear,singleplayer  steam achievements  steam trading cards  partial controller support  stats  steam leaderboards,0.99
http://store.steampowered.com/app/21800/Tom_Clancys_EndWar/,21800,strategy,strategy  rts  tactical  voice control  war  multiplayer  singleplayer,singleplayer  multiplayer,9.99
http://store.steampowered.com/app/329821/RPG_Maker_VX_Ace__Tales_of_the_Far_East/,329821,design &amp; illustration  web publishing,design & illustration  web publishing,downloadable content  steam trading cards  steam workshop,9.99
http://store.steampowered.com/app/372930/New_York_Mysteries_Secrets_of_the_Mafia/,372930,adventure  casual,adventure  casual  hidden object  point & click  female protagonist,singleplayer  steam achievements  steam cloud,6.99
http://store.steampowered.com/app/254820/Ground_Control_Anthology/,254820,strategy,strategy  rts,singleplayer  multiplayer  coop,4.99
http://store.steampowered.com/app/676780/OHOTA_KREPKOE__Soundtrack/,676780,casual  indie,indie  casual,singleplayer  downloadable content,0.99
http://store.steampowered.com/app/696940/DreamWorks_Voltron_VR_Chronicles/,696940,no info available,casual  action  adventure  vr,singleplayer  steam achievements  htc vive  oculus rift  tracked motion controllers  seated  standing  roomscale,14.99
http://store.steampowered.com/app/417620/The_Divergent_Series_Insurgent/,417620,no info available,movie  action  based on a novel  actionadventure  futuristic,captions available,3.99
http://store.steampowered.com/app/210902/Expansion__Crusader_Kings_II_Sunset_Invasion/,210902,strategy,strategy  grand strategy,singleplayer  multiplayer  downloadable content,4.99
http://store.steampowered.com/app/338550/Terra_Lander/,338550,casual  indie,casual  indie  arcade,singleplayer  partial controller support,5.99
http://store.steampowered.com/app/730490/Heliborne__Search_and_Rescue_Camouflage_Pack/,730490,action  indie  massively multiplayer,action  massively multiplayer  indie,singleplayer  multiplayer  coop  crossplatform multiplayer  downloadable content  steam trading cards  partial controller support,3.99
http://store.steampowered.com/app/669960/The_Dungeon_Power/,669960,indie,indie  platformer  difficult  singleplayer  fastpaced  controller  time attack,singleplayer  steam achievements  full controller support,2.99
http://store.steampowered.com/app/361430/The_Little_Crane_That_Could/,361430,indie  simulation,simulation  indie  sandbox  third person  procedural generation  open world,singleplayer  steam achievements  full controller support  stats,11.99
http://store.steampowered.com/app/402690/Expand__Soundtrack/,402690,adventure  indie,adventure  indie,singleplayer  downloadable content  full controller support,3.99
http://store.steampowered.com/app/667660/Photon_Rush/,667660,action  indie  racing,racing  action  indie  4 player local  local multiplayer  split screen  steam machine  casual  arcade  multiplayer  competitive  driving  cyberpunk  gaming  esports  local coop  controller  fastpaced,multiplayer  local multiplayer  shared/split screen  partial controller support,14.99
http://store.steampowered.com/app/687120/White_Day__Horror_Costume__HeeMin_Lee/,687120,action  adventure  indie,action  adventure  indie,singleplayer  downloadable content  steam achievements  steam trading cards  inapp purchases  partial controller support  steam cloud,1.99
http://store.steampowered.com/app/691250/Charlie_the_Duck/,691250,action  adventure  casual  indie,action  adventure  indie  casual,singleplayer  steam achievements  partial controller support,6.99
http://store.steampowered.com/app/543980/Zombie_Exodus_Safe_Haven/,543980,adventure  indie  rpg,rpg  indie  adventure  textbased  choose your own adventure  zombies,singleplayer  steam achievements  captions available  steam cloud,4.99
http://store.steampowered.com/app/331800/RaceRoom__DTM_Experience_2014/,331800,free to play  racing  simulation  sports,racing  sports  simulation  free to play,singleplayer  multiplayer  downloadable content  partial controller support,17.99
http://store.steampowered.com/app/322170/Geometry_Dash/,322170,action  indie,difficult  great soundtrack  music  level editor  2d  rhythm  colorful  singleplayer  platformer  character customization  arcade  indie  action  side scroller  funny  family friendly  casual  strategy  adventure  multiplayer,singleplayer  steam achievements  steam trading cards  partial controller support  includes level editor,3.99
http://store.steampowered.com/app/384900/Temporal_Shift/,384900,action  simulation  strategy  early access,early access  strategy  action  simulation  tower defense,singleplayer  multiplayer,9.99
http://store.steampowered.com/app/666200/Of_Guards_and_Thieves__Map_Workshop/,666200,action  casual  free to play  indie  massively multiplayer,free to play  massively multiplayer  indie  casual  action,multiplayer  online multiplayer  mmo  online coop  crossplatform multiplayer  downloadable content  steam trading cards  steam cloud  includes level editor,Free
http://store.steampowered.com/app/331060/Call_of_Duty_Advanced_Warfare__Magma_Personalization_Pack/,331060,action,action,singleplayer  multiplayer  downloadable content  steam achievements  full controller support  steam cloud  steam leaderboards,1.99
http://store.steampowered.com/app/517700/Custom_Town/,517700,action  adventure  casual  indie  racing  rpg  simulation  strategy  early access,early access  simulation  strategy  indie  casual  action  adventure  rpg  racing,singleplayer  steam achievements,0.99
http://store.steampowered.com/app/605331/The_Legend_of_Heroes_Trails_of_Cold_Steel__Handy_Accessories_Pack/,605331,rpg,rpg,singleplayer  downloadable content  full controller support,0.99
http://store.steampowered.com/app/701890/Starzine/,701890,action  indie,indie  action  physics  arcade  singleplayer,singleplayer  steam achievements  full controller support  steam cloud,14.99
http://store.steampowered.com/app/567020/TILE/,567020,casual  indie,casual  indie  puzzle,singleplayer,1.99
http://store.steampowered.com/app/595080/Silver_Grapple/,595080,action  adventure,action  adventure  platformer  pixel graphics,singleplayer  full controller support  steam trading cards  captions available,14.99
http://store.steampowered.com/app/570310/Aerofly_FS_2__Northeastern_USA/,570310,indie  simulation,indie  simulation,singleplayer  downloadable content  partial controller support,14.99
http://store.steampowered.com/app/450290/Assault_on_Arnhem/,450290,strategy,strategy  hex grid  world war ii  turnbased  turnbased strategy  tanks,singleplayer  multiplayer  crossplatform multiplayer  steam achievements  steam trading cards,9.99
